# created from stats.mat file and x.mat file
# link to original paper: https://doi.org/10.1007/s00348-023-03577-z
2,1
x-coordinate,y-coordinate,mean u-velocity
metre,metre,metre/sec
x,y,U_mean
-0.0694839805400802,0.0369908651351789,-0.385304311533445
-0.0694839805400802,0.0361650546934142,-0.377809234209055
-0.0694839805400802,0.0353392442516495,-0.370492222843302
-0.0694839805400802,0.0345134338098847,-0.361374041363891
-0.0694839805400802,0.03368762336812,-0.350796869759642
-0.0694839805400802,0.0328618129263552,-0.340803801006149
-0.0694839805400802,0.0320360024845905,-0.330192942053289
-0.0694839805400802,0.0312101920428258,-0.31934591391839
-0.0694839805400802,0.030384381601061,-0.309750504937582
-0.0694839805400802,0.0295585711592963,-0.300325172349543
-0.0694839805400802,0.0287327607175316,-0.290552740823551
-0.0694839805400802,0.0279069502757668,-0.279983886715111
-0.0694839805400802,0.0270811398340021,-0.26942021986212
-0.0694839805400802,0.0262553293922374,-0.25863481274455
-0.0694839805400802,0.0254295189504726,-0.247761281907956
-0.0694839805400802,0.0246037085087079,-0.237911160797466
-0.0694839805400802,0.0237778980669432,-0.227704609651575
-0.0694839805400802,0.0229520876251784,-0.217864117756661
-0.0694839805400802,0.0221262771834137,-0.20753724613378
-0.0694839805400802,0.021300466741649,-0.198603569964598
-0.0694839805400802,0.0204746562998842,-0.189601535308366
-0.0694839805400802,0.0196488458581195,-0.179532118501956
-0.0694839805400802,0.0188230354163548,-0.170393933296069
-0.0694839805400802,0.01799722497459,-0.160966752375629
-0.0694839805400802,0.0171714145328253,-0.152615837525619
-0.0694839805400802,0.0163456040910606,-0.144652297372834
-0.0694839805400802,0.0155197936492958,-0.135777231227874
-0.0694839805400802,0.0146939832075311,-0.12515137693311
-0.0694839805400802,0.0138681727657663,-0.114535599031116
-0.0694839805400802,0.0130423623240016,-0.105573661263276
-0.0694839805400802,0.0122165518822369,-0.0981381479411216
-0.0694839805400802,0.0113907414404721,-0.0910122899198808
-0.0694839805400802,0.0105649309987074,-0.0842013638904416
-0.0694839805400802,0.00973912055694268,-0.0776407974659959
-0.0694839805400802,0.00891331011517794,-0.070135405254332
-0.0694839805400802,0.00808749967341321,-0.0627687572200484
